ID: 4, Type: laptop, Speed: N/A km/h, Position: (316, 239)
ID: 72, Type: car, Speed: 53 km/h, Position: (428, 315)
ID: 75, Type: car, Speed: 6 km/h, Position: (325, 104)
ID: 77, Type: car, Speed: N/A km/h, Position: (332, 128)
ID: 46, Type: car, Speed: 54 km/h, Position: (266, 218)
ID: 47, Type: car, Speed: 73 km/h, Position: (287, 336)
ID: 65, Type: car, Speed: 54 km/h, Position: (170, 326)
ID: 67, Type: car, Speed: 20 km/h, Position: (339, 158)
ID: 69, Type: car, Speed: 26 km/h, Position: (419, 207)
ID: 70, Type: car, Speed: 29 km/h, Position: (261, 142)
ID: 71, Type: car, Speed: 36 km/h, Position: (394, 163)
ID: 72, Type: car, Speed: 96 km/h, Position: (430, 342)
ID: 75, Type: car, Speed: 24 km/h, Position: (331, 106)
ID: 77, Type: car, Speed: 6 km/h, Position: (333, 128)
ID: 46, Type: car, Speed: 51 km/h, Position: (266, 222)
ID: 47, Type: car, Speed: 86 km/h, Position: (277, 361)
ID: 65, Type: car, Speed: 67 km/h, Position: (158, 341)
ID: 70, Type: car, Speed: 27 km/h, Position: (264, 142)
ID: 71, Type: car, Speed: 38 km/h, Position: (399, 168)
ID: 72, Type: car, Speed: 86 km/h, Position: (432, 350)
ID: 75, Type: car, Speed: 23 km/h, Position: (334, 107)
ID: 46, Type: car, Speed: 51 km/h, Position: (263, 229)
ID: 47, Type: car, Speed: 105 km/h, Position: (260, 394)
ID: 65, Type: car, Speed: 65 km/h, Position: (160, 349)
ID: 66, Type: car, Speed: N/A km/h, Position: (292, 189)
ID: 70, Type: car, Speed: 24 km/h, Position: (265, 143)
ID: 71, Type: car, Speed: 41 km/h, Position: (403, 175)
ID: 75, Type: car, Speed: 22 km/h, Position: (336, 109)
ID: 82, Type: car, Speed: N/A km/h, Position: (301, 164)
ID: 83, Type: car, Speed: N/A km/h, Position: (437, 240)
ID: 84, Type: car, Speed: N/A km/h, Position: (426, 422)
ID: 85, Type: car, Speed: N/A km/h, Position: (343, 141)
ID: 86, Type: car, Speed: N/A km/h, Position: (347, 180)
ID: 46, Type: car, Speed: 50 km/h, Position: (262, 235)
ID: 47, Type: car, Speed: 103 km/h, Position: (255, 406)
ID: 65, Type: car, Speed: 61 km/h, Position: (157, 353)
ID: 66, Type: car, Speed: 15 km/h, Position: (294, 190)
ID: 70, Type: car, Speed: 23 km/h, Position: (268, 142)
ID: 71, Type: car, Speed: 43 km/h, Position: (410, 180)
ID: 75, Type: car, Speed: 23 km/h, Position: (340, 109)
ID: 82, Type: car, Speed: 19 km/h, Position: (303, 166)
ID: 83, Type: car, Speed: 93 km/h, Position: (444, 252)
ID: 84, Type: car, Speed: 88 km/h, Position: (425, 435)
ID: 85, Type: car, Speed: 33 km/h, Position: (347, 144)
ID: 86, Type: car, Speed: 49 km/h, Position: (349, 187)
ID: 46, Type: truck, Speed: 49 km/h, Position: (259, 240)
ID: 66, Type: truck, Speed: 17 km/h, Position: (294, 193)
ID: 70, Type: truck, Speed: 22 km/h, Position: (270, 141)
ID: 71, Type: truck, Speed: 41 km/h, Position: (413, 182)
ID: 75, Type: truck, Speed: 21 km/h, Position: (342, 110)
ID: 82, Type: truck, Speed: 17 km/h, Position: (304, 168)
ID: 83, Type: truck, Speed: 90 km/h, Position: (449, 264)
ID: 85, Type: truck, Speed: 30 km/h, Position: (350, 147)
ID: 86, Type: truck, Speed: 52 km/h, Position: (351, 195)
ID: 89, Type: truck, Speed: N/A km/h, Position: (258, 239)
ID: 46, Type: car, Speed: 50 km/h, Position: (254, 249)
ID: 66, Type: car, Speed: 14 km/h, Position: (295, 194)
ID: 70, Type: car, Speed: 21 km/h, Position: (272, 142)
ID: 75, Type: car, Speed: 20 km/h, Position: (342, 112)
ID: 82, Type: car, Speed: 18 km/h, Position: (305, 171)
ID: 83, Type: car, Speed: 102 km/h, Position: (454, 282)
ID: 85, Type: car, Speed: 32 km/h, Position: (352, 152)
ID: 86, Type: car, Speed: 55 km/h, Position: (352, 204)
ID: 89, Type: car, Speed: 15 km/h, Position: (257, 241)
ID: 90, Type: car, Speed: N/A km/h, Position: (313, 99)
ID: 46, Type: car, Speed: 51 km/h, Position: (247, 256)
ID: 70, Type: car, Speed: 21 km/h, Position: (270, 141)
ID: 75, Type: car, Speed: 17 km/h, Position: (342, 112)
ID: 82, Type: car, Speed: 17 km/h, Position: (304, 173)
ID: 83, Type: car, Speed: 103 km/h, Position: (455, 298)
ID: 85, Type: car, Speed: 31 km/h, Position: (350, 156)
ID: 86, Type: car, Speed: 57 km/h, Position: (349, 213)
ID: 90, Type: car, Speed: 15 km/h, Position: (311, 98)
ID: 46, Type: car, Speed: 53 km/h, Position: (240, 265)
ID: 66, Type: car, Speed: N/A km/h, Position: (290, 204)
ID: 70, Type: car, Speed: 20 km/h, Position: (272, 141)
ID: 75, Type: car, Speed: 16 km/h, Position: (343, 113)
ID: 82, Type: car, Speed: 16 km/h, Position: (304, 175)
ID: 83, Type: car, Speed: 109 km/h, Position: (457, 318)
ID: 85, Type: car, Speed: 31 km/h, Position: (352, 160)
ID: 86, Type: car, Speed: 59 km/h, Position: (348, 223)
ID: 89, Type: car, Speed: N/A km/h, Position: (238, 265)
ID: 90, Type: car, Speed: 18 km/h, Position: (312, 101)
ID: 46, Type: car, Speed: 57 km/h, Position: (230, 277)
ID: 66, Type: car, Speed: 39 km/h, Position: (287, 209)
ID: 70, Type: car, Speed: 18 km/h, Position: (272, 141)
ID: 75, Type: car, Speed: 16 km/h, Position: (343, 115)
ID: 82, Type: car, Speed: 18 km/h, Position: (300, 177)
ID: 83, Type: car, Speed: 125 km/h, Position: (457, 348)
ID: 85, Type: car, Speed: 32 km/h, Position: (352, 166)
ID: 86, Type: car, Speed: 66 km/h, Position: (345, 238)
ID: 89, Type: car, Speed: 106 km/h, Position: (229, 278)
ID: 90, Type: car, Speed: 14 km/h, Position: (312, 102)
ID: 46, Type: car, Speed: 60 km/h, Position: (219, 290)
ID: 66, Type: car, Speed: 42 km/h, Position: (284, 215)
ID: 69, Type: car, Speed: N/A km/h, Position: (438, 227)
ID: 70, Type: car, Speed: 17 km/h, Position: (273, 141)
ID: 75, Type: car, Speed: 16 km/h, Position: (346, 116)
ID: 82, Type: car, Speed: 20 km/h, Position: (303, 181)
ID: 83, Type: car, Speed: 148 km/h, Position: (455, 391)
ID: 85, Type: car, Speed: 34 km/h, Position: (352, 173)
ID: 86, Type: car, Speed: 75 km/h, Position: (340, 257)
ID: 89, Type: car, Speed: 110 km/h, Position: (218, 291)
ID: 90, Type: car, Speed: 15 km/h, Position: (314, 104)
ID: 46, Type: car, Speed: 65 km/h, Position: (204, 306)
ID: 66, Type: car, Speed: 47 km/h, Position: (279, 222)
ID: 69, Type: car, Speed: 64 km/h, Position: (441, 236)
ID: 70, Type: car, Speed: 16 km/h, Position: (273, 140)
ID: 75, Type: car, Speed: 16 km/h, Position: (345, 118)
ID: 82, Type: car, Speed: 22 km/h, Position: (301, 185)
ID: 83, Type: car, Speed: 161 km/h, Position: (451, 428)
ID: 85, Type: car, Speed: 38 km/h, Position: (351, 182)
ID: 86, Type: car, Speed: 83 km/h, Position: (333, 276)
ID: 89, Type: car, Speed: 122 km/h, Position: (203, 307)
ID: 90, Type: car, Speed: 16 km/h, Position: (314, 107)
ID: 46, Type: car, Speed: 65 km/h, Position: (199, 313)
ID: 66, Type: car, Speed: 46 km/h, Position: (275, 227)
ID: 69, Type: car, Speed: 65 km/h, Position: (445, 245)
ID: 70, Type: car, Speed: 16 km/h, Position: (274, 138)
ID: 75, Type: car, Speed: 16 km/h, Position: (347, 119)
ID: 82, Type: car, Speed: 21 km/h, Position: (301, 187)
ID: 83, Type: car, Speed: 151 km/h, Position: (454, 438)
ID: 85, Type: car, Speed: 38 km/h, Position: (351, 188)
ID: 86, Type: car, Speed: 90 km/h, Position: (325, 296)
ID: 89, Type: car, Speed: 126 km/h, Position: (189, 322)
ID: 90, Type: car, Speed: 15 km/h, Position: (316, 107)
ID: 66, Type: car, Speed: 49 km/h, Position: (266, 225)
ID: 69, Type: car, Speed: 52 km/h, Position: (446, 249)
ID: 70, Type: car, Speed: 16 km/h, Position: (275, 138)
ID: 75, Type: car, Speed: 16 km/h, Position: (349, 120)
ID: 82, Type: car, Speed: 20 km/h, Position: (301, 189)
ID: 85, Type: car, Speed: 37 km/h, Position: (352, 193)
ID: 86, Type: car, Speed: 88 km/h, Position: (323, 307)
ID: 89, Type: car, Speed: 131 km/h, Position: (169, 332)
ID: 90, Type: car, Speed: 15 km/h, Position: (317, 109)
ID: 66, Type: truck, Speed: 44 km/h, Position: (265, 228)
ID: 69, Type: truck, Speed: 53 km/h, Position: (438, 247)
ID: 89, Type: truck, Speed: 135 km/h, Position: (146, 336)
ID: 69, Type: truck, Speed: 57 km/h, Position: (432, 256)
ID: 89, Type: truck, Speed: 140 km/h, Position: (124, 348)
ID: 69, Type: car, Speed: 72 km/h, Position: (432, 278)
ID: 89, Type: car, Speed: 134 km/h, Position: (114, 358)
ID: 109, Type: car, Speed: N/A km/h, Position: (265, 162)
ID: 111, Type: car, Speed: N/A km/h, Position: (309, 193)
ID: 112, Type: car, Speed: N/A km/h, Position: (220, 225)
ID: 69, Type: car, Speed: 89 km/h, Position: (433, 307)
ID: 109, Type: car, Speed: 47 km/h, Position: (265, 169)
ID: 111, Type: car, Speed: 108 km/h, Position: (307, 209)
ID: 112, Type: car, Speed: 100 km/h, Position: (215, 239)
ID: 113, Type: car, Speed: N/A km/h, Position: (287, 84)
ID: 114, Type: car, Speed: N/A km/h, Position: (320, 92)
ID: 116, Type: car, Speed: N/A km/h, Position: (245, 103)
ID: 69, Type: car, Speed: 110 km/h, Position: (431, 345)
ID: 109, Type: car, Speed: 47 km/h, Position: (266, 176)
ID: 111, Type: car, Speed: 115 km/h, Position: (305, 227)
ID: 112, Type: car, Speed: 98 km/h, Position: (209, 252)
ID: 113, Type: car, Speed: 43 km/h, Position: (291, 89)
ID: 114, Type: car, Speed: 47 km/h, Position: (325, 97)
ID: 116, Type: car, Speed: 24 km/h, Position: (248, 105)
ID: 4, Type: car, Speed: N/A km/h, Position: (339, 59)
ID: 50, Type: car, Speed: N/A km/h, Position: (204, 268)
ID: 69, Type: car, Speed: 120 km/h, Position: (429, 374)
ID: 109, Type: car, Speed: 47 km/h, Position: (266, 183)
ID: 111, Type: car, Speed: 124 km/h, Position: (298, 247)
ID: 112, Type: car, Speed: 99 km/h, Position: (203, 266)
ID: 113, Type: car, Speed: 42 km/h, Position: (292, 95)
ID: 114, Type: car, Speed: 41 km/h, Position: (327, 102)
ID: 116, Type: car, Speed: 31 km/h, Position: (251, 110)
ID: 4, Type: car, Speed: 66 km/h, Position: (346, 66)
ID: 50, Type: car, Speed: 76 km/h, Position: (197, 277)
ID: 69, Type: car, Speed: 114 km/h, Position: (431, 383)
ID: 109, Type: car, Speed: 48 km/h, Position: (267, 191)
ID: 111, Type: car, Speed: 130 km/h, Position: (292, 268)
ID: 112, Type: car, Speed: 99 km/h, Position: (196, 279)
ID: 113, Type: car, Speed: 38 km/h, Position: (294, 99)
ID: 114, Type: car, Speed: 40 km/h, Position: (330, 107)
ID: 116, Type: car, Speed: 27 km/h, Position: (253, 112)
ID: 4, Type: car, Speed: 45 km/h, Position: (348, 69)
ID: 50, Type: car, Speed: 88 km/h, Position: (188, 289)
ID: 109, Type: car, Speed: 49 km/h, Position: (264, 198)
ID: 111, Type: car, Speed: 139 km/h, Position: (281, 292)
ID: 112, Type: car, Speed: 102 km/h, Position: (186, 293)
ID: 113, Type: car, Speed: 35 km/h, Position: (295, 103)
ID: 114, Type: car, Speed: 35 km/h, Position: (331, 110)
ID: 116, Type: car, Speed: 23 km/h, Position: (255, 112)
ID: 4, Type: train, Speed: 35 km/h, Position: (349, 71)
ID: 50, Type: train, Speed: 98 km/h, Position: (176, 302)
ID: 109, Type: train, Speed: 48 km/h, Position: (259, 203)
ID: 111, Type: train, Speed: 151 km/h, Position: (267, 320)
ID: 112, Type: train, Speed: 105 km/h, Position: (174, 306)
ID: 113, Type: train, Speed: 31 km/h, Position: (294, 105)
ID: 114, Type: train, Speed: 31 km/h, Position: (331, 112)
ID: 116, Type: train, Speed: 20 km/h, Position: (254, 112)
ID: 123, Type: train, Speed: N/A km/h, Position: (413, 268)
ID: 4, Type: train, Speed: 37 km/h, Position: (353, 76)
ID: 50, Type: train, Speed: 84 km/h, Position: (172, 307)
ID: 109, Type: train, Speed: 51 km/h, Position: (256, 212)
ID: 111, Type: train, Speed: 146 km/h, Position: (262, 336)
ID: 112, Type: train, Speed: 111 km/h, Position: (161, 324)
ID: 113, Type: train, Speed: 30 km/h, Position: (295, 109)
ID: 114, Type: train, Speed: 32 km/h, Position: (334, 117)
ID: 116, Type: train, Speed: 17 km/h, Position: (255, 112)
ID: 123, Type: train, Speed: 24 km/h, Position: (416, 270)
ID: 4, Type: train, Speed: 35 km/h, Position: (357, 78)
ID: 109, Type: train, Speed: 52 km/h, Position: (251, 220)
ID: 112, Type: train, Speed: 116 km/h, Position: (147, 342)
ID: 113, Type: train, Speed: 28 km/h, Position: (296, 111)
ID: 114, Type: train, Speed: 30 km/h, Position: (336, 119)
ID: 116, Type: train, Speed: 17 km/h, Position: (257, 111)
ID: 123, Type: train, Speed: 19 km/h, Position: (415, 272)
ID: 4, Type: car, Speed: 37 km/h, Position: (363, 82)
ID: 109, Type: car, Speed: 54 km/h, Position: (246, 229)
ID: 112, Type: car, Speed: 121 km/h, Position: (132, 361)
ID: 113, Type: car, Speed: 28 km/h, Position: (297, 115)
ID: 114, Type: car, Speed: 30 km/h, Position: (339, 123)
ID: 116, Type: car, Speed: 17 km/h, Position: (259, 112)
ID: 125, Type: car, Speed: N/A km/h, Position: (299, 73)
ID: 4, Type: car, Speed: 36 km/h, Position: (366, 85)
ID: 109, Type: car, Speed: 55 km/h, Position: (241, 237)
ID: 112, Type: car, Speed: 120 km/h, Position: (124, 374)
ID: 113, Type: car, Speed: 26 km/h, Position: (297, 117)
ID: 114, Type: car, Speed: 29 km/h, Position: (340, 125)
ID: 116, Type: car, Speed: 15 km/h, Position: (259, 111)
ID: 125, Type: car, Speed: 21 km/h, Position: (300, 76)
ID: 126, Type: car, Speed: N/A km/h, Position: (323, 63)
ID: 127, Type: car, Speed: N/A km/h, Position: (353, 66)
ID: 4, Type: car, Speed: 35 km/h, Position: (369, 88)
ID: 109, Type: car, Speed: 56 km/h, Position: (236, 246)
ID: 112, Type: car, Speed: 119 km/h, Position: (115, 389)
ID: 113, Type: car, Speed: 25 km/h, Position: (298, 120)
ID: 114, Type: car, Speed: 28 km/h, Position: (341, 129)
ID: 116, Type: car, Speed: 14 km/h, Position: (260, 111)
ID: 125, Type: car, Speed: 21 km/h, Position: (299, 79)
ID: 126, Type: car, Speed: 15 km/h, Position: (324, 65)
ID: 127, Type: car, Speed: 24 km/h, Position: (355, 69)
ID: 4, Type: car, Speed: 36 km/h, Position: (374, 93)
ID: 65, Type: car, Speed: N/A km/h, Position: (217, 268)
ID: 109, Type: car, Speed: 55 km/h, Position: (234, 252)
ID: 112, Type: car, Speed: 118 km/h, Position: (106, 402)
ID: 113, Type: car, Speed: 26 km/h, Position: (296, 125)
ID: 114, Type: car, Speed: 29 km/h, Position: (342, 134)
ID: 116, Type: car, Speed: 14 km/h, Position: (260, 110)
ID: 125, Type: car, Speed: 23 km/h, Position: (300, 83)
ID: 126, Type: car, Speed: 17 km/h, Position: (324, 68)
ID: 127, Type: car, Speed: 28 km/h, Position: (359, 72)
ID: 4, Type: car, Speed: 36 km/h, Position: (378, 96)
ID: 65, Type: car, Speed: 48 km/h, Position: (213, 274)
ID: 113, Type: car, Speed: 26 km/h, Position: (296, 128)
ID: 114, Type: car, Speed: 28 km/h, Position: (344, 137)
ID: 116, Type: car, Speed: 13 km/h, Position: (261, 109)
ID: 125, Type: car, Speed: 21 km/h, Position: (301, 85)
ID: 126, Type: car, Speed: 14 km/h, Position: (325, 69)
ID: 127, Type: car, Speed: 25 km/h, Position: (361, 74)
ID: 4, Type: car, Speed: 36 km/h, Position: (382, 100)
ID: 65, Type: car, Speed: 64 km/h, Position: (205, 283)
ID: 113, Type: car, Speed: 25 km/h, Position: (295, 130)
ID: 114, Type: car, Speed: 28 km/h, Position: (344, 141)
ID: 116, Type: car, Speed: 13 km/h, Position: (261, 107)
ID: 125, Type: car, Speed: 19 km/h, Position: (301, 87)
ID: 126, Type: car, Speed: 13 km/h, Position: (326, 70)
ID: 127, Type: car, Speed: 24 km/h, Position: (364, 75)
ID: 4, Type: car, Speed: 36 km/h, Position: (385, 104)
ID: 50, Type: car, Speed: N/A km/h, Position: (185, 306)
ID: 65, Type: car, Speed: 51 km/h, Position: (202, 285)
ID: 113, Type: car, Speed: 25 km/h, Position: (294, 134)
ID: 114, Type: car, Speed: 29 km/h, Position: (345, 146)
ID: 116, Type: car, Speed: 13 km/h, Position: (262, 107)
ID: 125, Type: car, Speed: 20 km/h, Position: (301, 91)
ID: 126, Type: car, Speed: 14 km/h, Position: (327, 73)
ID: 127, Type: car, Speed: 24 km/h, Position: (366, 78)
ID: 4, Type: person, Speed: 37 km/h, Position: (391, 110)
ID: 50, Type: person, Speed: 99 km/h, Position: (178, 319)
ID: 113, Type: person, Speed: 26 km/h, Position: (294, 139)
ID: 114, Type: person, Speed: 30 km/h, Position: (347, 152)
ID: 116, Type: person, Speed: 12 km/h, Position: (263, 108)
ID: 125, Type: person, Speed: 22 km/h, Position: (303, 95)
ID: 126, Type: person, Speed: 17 km/h, Position: (330, 76)
ID: 127, Type: person, Speed: 27 km/h, Position: (370, 83)
ID: 130, Type: person, Speed: N/A km/h, Position: (90, 335)
ID: 4, Type: person, Speed: 38 km/h, Position: (396, 115)
ID: 50, Type: person, Speed: 111 km/h, Position: (166, 333)
ID: 113, Type: person, Speed: 26 km/h, Position: (294, 143)
ID: 114, Type: person, Speed: 30 km/h, Position: (348, 158)
ID: 116, Type: person, Speed: 13 km/h, Position: (265, 106)
ID: 125, Type: person, Speed: 21 km/h, Position: (304, 98)
ID: 126, Type: person, Speed: 18 km/h, Position: (332, 79)
ID: 127, Type: person, Speed: 29 km/h, Position: (375, 86)
ID: 130, Type: person, Speed: 6 km/h, Position: (91, 335)
ID: 4, Type: car, Speed: 40 km/h, Position: (403, 122)
ID: 50, Type: car, Speed: 85 km/h, Position: (163, 337)
ID: 67, Type: car, Speed: N/A km/h, Position: (382, 93)
ID: 70, Type: car, Speed: N/A km/h, Position: (308, 105)
ID: 113, Type: car, Speed: 27 km/h, Position: (296, 149)
ID: 114, Type: car, Speed: 31 km/h, Position: (350, 165)
ID: 116, Type: car, Speed: 13 km/h, Position: (268, 107)
ID: 125, Type: car, Speed: 21 km/h, Position: (305, 101)
ID: 126, Type: car, Speed: 20 km/h, Position: (336, 83)
ID: 127, Type: car, Speed: 27 km/h, Position: (377, 88)
ID: 4, Type: car, Speed: 40 km/h, Position: (408, 128)
ID: 67, Type: car, Speed: 15 km/h, Position: (384, 94)
ID: 70, Type: car, Speed: 19 km/h, Position: (310, 103)
ID: 113, Type: car, Speed: 27 km/h, Position: (294, 154)
ID: 114, Type: car, Speed: 32 km/h, Position: (350, 171)
ID: 116, Type: car, Speed: 13 km/h, Position: (268, 106)
ID: 125, Type: car, Speed: 22 km/h, Position: (305, 106)
ID: 126, Type: car, Speed: 20 km/h, Position: (337, 86)
ID: 4, Type: car, Speed: 41 km/h, Position: (414, 134)
ID: 67, Type: car, Speed: 24 km/h, Position: (388, 97)
ID: 113, Type: car, Speed: 28 km/h, Position: (291, 159)
ID: 114, Type: car, Speed: 33 km/h, Position: (348, 179)
ID: 116, Type: car, Speed: 13 km/h, Position: (267, 103)
ID: 125, Type: car, Speed: 23 km/h, Position: (306, 110)
ID: 126, Type: car, Speed: 19 km/h, Position: (338, 87)
ID: 132, Type: car, Speed: N/A km/h, Position: (367, 69)
ID: 4, Type: car, Speed: 43 km/h, Position: (421, 142)
ID: 67, Type: car, Speed: 19 km/h, Position: (389, 96)
ID: 75, Type: car, Speed: N/A km/h, Position: (395, 104)
ID: 113, Type: car, Speed: 30 km/h, Position: (285, 167)
ID: 114, Type: car, Speed: 35 km/h, Position: (345, 191)
ID: 116, Type: car, Speed: 14 km/h, Position: (267, 99)
ID: 123, Type: car, Speed: N/A km/h, Position: (452, 305)
ID: 125, Type: car, Speed: 23 km/h, Position: (305, 114)
ID: 126, Type: car, Speed: 19 km/h, Position: (339, 90)
ID: 132, Type: car, Speed: 30 km/h, Position: (371, 71)
ID: 133, Type: car, Speed: N/A km/h, Position: (333, 56)
ID: 4, Type: car, Speed: 43 km/h, Position: (426, 147)
ID: 75, Type: car, Speed: 9 km/h, Position: (396, 103)
ID: 113, Type: car, Speed: 32 km/h, Position: (280, 179)
ID: 114, Type: car, Speed: 36 km/h, Position: (346, 197)
ID: 116, Type: car, Speed: 14 km/h, Position: (270, 98)
ID: 123, Type: car, Speed: 19 km/h, Position: (454, 307)
ID: 125, Type: car, Speed: 26 km/h, Position: (303, 123)
ID: 126, Type: car, Speed: 22 km/h, Position: (342, 98)
ID: 132, Type: car, Speed: 25 km/h, Position: (374, 71)
ID: 133, Type: car, Speed: N/A km/h, Position: (333, 56)
ID: 113, Type: car, Speed: 34 km/h, Position: (277, 189)
ID: 116, Type: car, Speed: 14 km/h, Position: (272, 100)
ID: 125, Type: car, Speed: 28 km/h, Position: (306, 131)
ID: 126, Type: car, Speed: 25 km/h, Position: (345, 106)
ID: 113, Type: car, Speed: 36 km/h, Position: (270, 198)
ID: 116, Type: car, Speed: 15 km/h, Position: (273, 97)
ID: 125, Type: car, Speed: 29 km/h, Position: (306, 137)
ID: 126, Type: car, Speed: 25 km/h, Position: (348, 110)
ID: 135, Type: car, Speed: N/A km/h, Position: (416, 127)
ID: 136, Type: car, Speed: N/A km/h, Position: (388, 85)
ID: 137, Type: car, Speed: N/A km/h, Position: (444, 179)
ID: 138, Type: car, Speed: N/A km/h, Position: (365, 54)
ID: 139, Type: car, Speed: N/A km/h, Position: (331, 249)
ID: 140, Type: car, Speed: N/A km/h, Position: (342, 69)
ID: 113, Type: car, Speed: 36 km/h, Position: (269, 203)
ID: 116, Type: car, Speed: 15 km/h, Position: (273, 95)
ID: 125, Type: car, Speed: 29 km/h, Position: (303, 141)
ID: 126, Type: car, Speed: 26 km/h, Position: (349, 115)
ID: 135, Type: car, Speed: 33 km/h, Position: (419, 131)
ID: 136, Type: car, Speed: 19 km/h, Position: (390, 87)
ID: 137, Type: car, Speed: 45 km/h, Position: (447, 185)
ID: 138, Type: car, Speed: 9 km/h, Position: (366, 53)
ID: 139, Type: car, Speed: 135 km/h, Position: (322, 267)
ID: 140, Type: car, Speed: 13 km/h, Position: (342, 71)
ID: 66, Type: car, Speed: N/A km/h, Position: (247, 221)
ID: 116, Type: car, Speed: 14 km/h, Position: (274, 96)
ID: 125, Type: car, Speed: 29 km/h, Position: (303, 144)
ID: 126, Type: car, Speed: 26 km/h, Position: (351, 118)
ID: 135, Type: car, Speed: 30 km/h, Position: (422, 134)
ID: 136, Type: car, Speed: 21 km/h, Position: (393, 89)
ID: 137, Type: car, Speed: 39 km/h, Position: (450, 189)
ID: 138, Type: car, Speed: 14 km/h, Position: (368, 55)
